MCM_ID,MW,PRECURSOR,oxidation genration,C,H,N,O,Cl,S,Br,Number of Atoms,O:C,average carbon oxidation state,AROMATIC,hydroxyl,aldehyde,ketone,carboxylic acid,ester,ether,nitro,nitrate,PAN,peracid,peroxide,Number of functional groups,COSMOtherm_logKWIOM/G,COSMOtherm_logKW/G
C511OOH,132.11,UNKNOWN,N/A,5,8,0,4,0,0,0,17,0.8,0,0,0,1,1,0,0,0,0,0,0,0,1,3,6.68,6.63
PE2ONE1OOH,118.13,UNKNOWN,N/A,5,10,0,3,0,0,0,18,0.6,-0.8,0,0,0,1,0,0,0,0,0,0,0,1,2,5.88,4.97
ACETMECO3H,134.09,UNKNOWN,N/A,4,6,0,5,0,0,0,15,1.25,1,0,0,0,0,0,1,0,0,0,0,1,0,2,5.98,5.27
MEKAOH,88.11,UNKNOWN,N/A,4,8,0,2,0,0,0,14,0.5,-1,0,1,0,1,0,0,0,0,0,0,0,0,2,4.79,5.68
PROL1MCHO,102.13,UNKNOWN,N/A,5,10,0,2,0,0,0,17,0.4,-1.2,0,1,1,0,0,0,0,0,0,0,0,0,2,4.12,3.25
H1CO23CHO,116.07,UNKNOWN,N/A,4,4,0,4,0,0,0,12,1,1,0,1,1,2,0,0,0,0,0,0,0,0,4,5.47,4.9
NMXYFUOOH,207.14,UNKNOWN,N/A,6,9,1,7,0,0,0,23,1.17,0,0,0,0,0,0,1,0,0,1,0,0,1,3,8.65,6.18
MPHCOMEOOH,166.17,UNKNOWN,N/A,9,10,0,3,0,0,0,22,0.33,-0.44,1,0,0,1,0,0,0,0,0,0,0,1,2,7.9,5.87
BUTALNO3,133.1,UNKNOWN,N/A,4,7,1,4,0,0,0,16,1,-1,0,0,1,0,0,0,0,0,1,0,0,0,2,4.83,2.59
COC4NO3OOH,165.1,UNKNOWN,N/A,4,7,1,6,0,0,0,18,1.5,0,0,0,0,1,0,0,0,0,1,0,0,1,3,7.59,5.4
NCATECHOL,155.11,UNKNOWN,N/A,6,5,1,4,0,0,0,16,0.67,-0.33,1,2,0,0,0,0,0,1,0,0,0,0,3,10.65,10.16
ETOLNO3,181.19,UNKNOWN,N/A,9,11,1,3,0,0,0,24,0.33,-1.11,1,0,0,0,0,0,0,0,1,0,0,0,1,6.15,1.65
ETACETNO3,149.1,UNKNOWN,N/A,4,7,1,5,0,0,0,17,1.25,-0.5,0,0,0,0,0,1,0,0,1,0,0,0,2,4.65,1.76
INB1NO3,226.14,UNKNOWN,N/A,5,10,2,8,0,0,0,25,1.6,-0.8,0,2,0,0,0,0,0,0,2,0,0,0,4,8.58,6.29
CH3CO2H,60.05,UNKNOWN,N/A,2,4,0,2,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.22,5.19
C3COCCHO,114.14,UNKNOWN,N/A,6,10,0,2,0,0,0,18,0.33,-1,0,0,1,1,0,0,0,0,0,0,0,0,2,5.23,4.26
CO25C6,114.14,UNKNOWN,N/A,6,10,0,2,0,0,0,18,0.33,-1,0,0,0,2,0,0,0,0,0,0,0,0,2,5.48,5.53
CO25C7,128.17,UNKNOWN,N/A,7,12,0,2,0,0,0,21,0.29,-1.14,0,0,0,2,0,0,0,0,0,0,0,0,2,5.89,5.3
C4CHOBNO3,147.13,UNKNOWN,N/A,5,9,1,4,0,0,0,19,0.8,-1.2,0,0,1,0,0,0,0,0,1,0,0,0,2,5.06,2.36
C5DBCOCO2H,128.13,UNKNOWN,N/A,6,8,0,3,0,0,0,17,0.5,-0.33,0,0,0,1,1,0,0,0,0,0,0,0,2,7.05,6.76
ACETMEPAN,179.09,UNKNOWN,N/A,4,5,1,7,0,0,0,17,1.75,1,0,0,0,0,0,1,0,0,0,1,0,0,2,5.25,1.62
CPENT2ENE,70.13,UNKNOWN,N/A,5,10,0,0,0,0,0,15,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,-0.86
HO3C4OOH,106.12,UNKNOWN,N/A,4,10,0,3,0,0,0,17,0.75,-1,0,1,0,0,0,0,0,0,0,0,0,1,2,6.2,6.55
NBUTOLBNO3,135.12,UNKNOWN,N/A,4,9,1,4,0,0,0,18,1,-1.5,0,1,0,0,0,0,0,0,1,0,0,0,2,5.61,4.08
CH3COCL,78.5,UNKNOWN,N/A,2,3,0,1,1,0,0,7,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.96,1.32
M2BUOL2NO3,149.15,UNKNOWN,N/A,5,11,1,4,0,0,0,21,0.8,-1.6,0,1,0,0,0,0,0,0,1,0,0,0,2,5.22,3.15
C2OHOCO2H,106.08,UNKNOWN,N/A,3,6,0,4,0,0,0,13,1.33,0.67,0,2,0,0,1,0,0,0,0,0,0,0,3,7.79,9.7
HOBUT2CO2H,118.13,UNKNOWN,N/A,5,10,0,3,0,0,0,18,0.6,-0.8,0,1,0,0,1,0,0,0,0,0,0,0,2,7.55,9.23
PHPTN,191.18,UNKNOWN,N/A,7,13,1,5,0,0,0,26,0.71,-1.14,0,0,0,0,0,0,0,0,0,1,0,0,1,5.07,-0.32
MCOOTBNO3,177.16,UNKNOWN,N/A,6,11,1,5,0,0,0,23,0.83,-1,0,0,0,0,0,1,0,0,1,0,0,0,2,5.76,2.47
C5134CO2OH,130.1,UNKNOWN,N/A,5,6,0,4,0,0,0,15,0.8,0.4,0,1,1,2,0,0,0,0,0,0,0,0,4,5.82,4.58
OCTNO3,175.23,UNKNOWN,N/A,8,17,1,3,0,0,0,29,0.38,-2,0,0,0,0,0,0,0,0,1,0,0,0,1,4.98,-0.2
TMBCO2H,150.17,UNKNOWN,N/A,9,10,0,2,0,0,0,21,0.22,-0.67,1,0,0,0,1,0,0,0,0,0,0,0,1,7.91,5.93
EOX2OLAOOH,122.12,UNKNOWN,N/A,4,10,0,4,0,0,0,18,1,-0.5,0,1,0,0,0,0,1,0,0,0,0,1,3,6.71,6.99
C51OH2CO,102.13,UNKNOWN,N/A,5,10,0,2,0,0,0,17,0.4,-1.2,0,1,0,1,0,0,0,0,0,0,0,0,2,4.79,4.36
C5CO234OOH,146.1,UNKNOWN,N/A,5,6,0,5,0,0,0,16,1,0.8,0,0,0,3,0,0,0,0,0,0,0,1,4,6.28,4.66
MVKOH,86.09,UNKNOWN,N/A,4,6,0,2,0,0,0,12,0.5,-0.5,0,1,0,1,0,0,0,0,0,0,0,0,2,4.18,4.07
C89OOH,158.19,UNKNOWN,N/A,8,14,0,3,0,0,0,25,0.38,-1,0,0,1,0,0,0,0,0,0,0,0,1,2,7.88,7.28
NC3CO2H,147.09,UNKNOWN,N/A,4,5,1,5,0,0,0,15,1.25,0,0,0,0,0,1,0,0,0,1,0,0,0,2,7.38,5.98
CH3COPAN,149.06,UNKNOWN,N/A,3,3,1,6,0,0,0,13,2,1.33,0,0,0,1,0,0,0,0,0,1,0,0,2,4.11,0.72
TBOCOCH2OH,132.16,UNKNOWN,N/A,6,12,0,3,0,0,0,21,0.5,-1,0,1,0,0,0,1,0,0,0,0,0,0,2,4.97,3.61
HO25C7,132.2,UNKNOWN,N/A,7,16,0,2,0,0,0,25,0.29,-1.71,0,2,0,0,0,0,0,0,0,0,0,0,2,6.52,6.24
PROL11MOOH,120.15,UNKNOWN,N/A,5,12,0,3,0,0,0,20,0.6,-1.2,0,1,0,0,0,0,0,0,0,0,0,1,2,6.44,6.55
BZOBIPEROH,142.11,UNKNOWN,N/A,6,6,0,4,0,0,0,16,0.67,0.33,0,1,0,1,0,0,0,0,0,0,0,1,3,9.91,10.61
NO3CH2CO2H,121.05,UNKNOWN,N/A,2,3,1,5,0,0,0,11,2.5,1,0,0,0,0,1,0,0,0,1,0,0,0,2,6.47,5.6
HOC3H6CHO,88.11,UNKNOWN,N/A,4,8,0,2,0,0,0,14,0.5,-1,0,1,1,0,0,0,0,0,0,0,0,0,2,5.1,6.19
C42CHO,118.13,UNKNOWN,N/A,5,10,0,3,0,0,0,18,0.6,-0.8,0,2,1,0,0,0,0,0,0,0,0,0,3,6.04,6.54
HOC4CHOOOH,134.13,UNKNOWN,N/A,5,10,0,4,0,0,0,19,0.8,-0.4,0,1,1,0,0,0,0,0,0,0,0,1,3,7.43,7.66
HEX3ONDNO3,161.16,UNKNOWN,N/A,6,11,1,4,0,0,0,22,0.67,-1.33,0,0,0,1,0,0,0,0,1,0,0,0,2,5.91,3.18
NC7H16,100.2,UNKNOWN,N/A,7,16,0,0,0,0,0,23,0,-2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,-1.72
EOX2COMEOH,104.1,UNKNOWN,N/A,4,8,0,3,0,0,0,15,0.75,-0.5,0,1,0,0,0,1,0,0,0,0,0,0,2,4.7,4.47
C41OH,120.1,UNKNOWN,N/A,4,8,0,4,0,0,0,16,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,6.43,7.45
IC4H9NO3,119.12,UNKNOWN,N/A,4,9,1,3,0,0,0,17,0.75,-2,0,0,0,0,0,0,0,0,1,0,0,0,1,3.4,0.04
PROPACID,74.08,UNKNOWN,N/A,3,6,0,2,0,0,0,11,0.67,-0.67,0,0,0,0,1,0,0,0,0,0,0,0,1,4.21,4.59
HO5C6CO3H,162.18,UNKNOWN,N/A,7,14,0,4,0,0,0,25,0.57,-0.86,0,1,0,0,0,0,0,0,0,0,1,0,2,6.68,4.39
METACETHO,88.06,UNKNOWN,N/A,3,4,0,3,0,0,0,10,1,0.67,0,0,0,0,0,2,0,0,0,0,0,0,2,3.63,2.52
CO2C5OH,102.13,UNKNOWN,N/A,5,10,0,2,0,0,0,17,0.4,-1.2,0,1,0,1,0,0,0,0,0,0,0,0,2,5.64,6.49
MTBEALCO2H,132.11,UNKNOWN,N/A,5,8,0,4,0,0,0,17,0.8,0,0,0,0,0,1,1,0,0,0,0,0,0,2,6.88,6.69
C3MCOCO2H,114.1,UNKNOWN,N/A,5,6,0,3,0,0,0,14,0.6,0,0,0,1,0,1,0,0,0,0,0,0,0,2,6.44,6.27
C5CO23OOH,132.11,UNKNOWN,N/A,5,8,0,4,0,0,0,17,0.8,0,0,0,0,2,0,0,0,0,0,0,0,1,3,5.96,4.91
NONOH,144.25,UNKNOWN,N/A,9,20,0,1,0,0,0,30,0.11,-2,0,1,0,0,0,0,0,0,0,0,0,0,1,5.6,2.67
CO2M33CHO,114.14,UNKNOWN,N/A,6,10,0,2,0,0,0,18,0.33,-1,0,0,1,1,0,0,0,0,0,0,0,0,2,4.54,3.56
NBUTDBOOH,149.1,UNKNOWN,N/A,4,7,1,5,0,0,0,17,1.25,-0.5,0,0,0,0,0,0,0,0,1,0,0,1,2,6.92,5.13
BUOHFORM,118.13,UNKNOWN,N/A,5,10,0,3,0,0,0,18,0.6,-0.8,0,1,0,0,0,1,0,0,0,0,0,0,2,4.92,4.04
C716OH,158.15,UNKNOWN,N/A,7,10,0,4,0,0,0,21,0.57,-0.29,0,1,1,2,0,0,0,0,0,0,0,0,4,8.18,8.36
C4MCO2OOH,132.11,UNKNOWN,N/A,5,8,0,4,0,0,0,17,0.8,0,0,0,1,1,0,0,0,0,0,0,0,1,3,5.39,4.18
OXYL1OOH,124.14,UNKNOWN,N/A,7,8,0,2,0,0,0,17,0.29,-0.57,1,0,0,0,0,0,0,0,0,0,0,1,1,6.74,4.77
BUTDCOOH,104.1,UNKNOWN,N/A,4,8,0,3,0,0,0,15,0.75,-0.5,0,1,0,0,0,0,0,0,0,0,0,1,2,6.53,6.85
NC3H7OOH,76.09,UNKNOWN,N/A,3,8,0,2,0,0,0,13,0.67,-1.33,0,0,0,0,0,0,0,0,0,0,0,1,1,4.13,3.86
PE2ENEBNO3,149.15,UNKNOWN,N/A,5,11,1,4,0,0,0,21,0.8,-1.6,0,1,0,0,0,0,0,0,1,0,0,0,2,5.28,2.81
DIEKAOOH,118.13,UNKNOWN,N/A,5,10,0,3,0,0,0,18,0.6,-0.8,0,0,0,1,0,0,0,0,0,0,0,1,2,5.99,5.38
C3M3OHCO3H,134.13,UNKNOWN,N/A,5,10,0,4,0,0,0,19,0.8,-0.4,0,1,0,0,0,0,0,0,0,0,1,0,2,5.67,4.29
ETOMEOH,76.09,UNKNOWN,N/A,3,8,0,2,0,0,0,13,0.67,-1.33,0,1,0,0,0,0,1,0,0,0,0,0,2,4.21,4.87
C23O3MCPAN,221.12,UNKNOWN,N/A,6,7,1,8,0,0,0,22,1.33,0.67,0,0,0,1,0,1,0,0,0,1,0,0,3,6.94,2.74
METHCOACET,102.09,UNKNOWN,N/A,4,6,0,3,0,0,0,13,0.75,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4.5,3.6
M2BUOL2OOH,120.15,UNKNOWN,N/A,5,12,0,3,0,0,0,20,0.6,-1.2,0,1,0,0,0,0,0,0,0,0,0,1,2,6.15,6.2
C512OOH,132.11,UNKNOWN,N/A,5,8,0,4,0,0,0,17,0.8,0,0,0,1,1,0,0,0,0,0,0,0,1,3,6.42,6.67
HCOC5,100.12,UNKNOWN,N/A,5,8,0,2,0,0,0,15,0.4,-0.8,0,1,0,1,0,0,0,0,0,0,0,0,2,4.43,3.91
MBKCOOHOOH,162.14,UNKNOWN,N/A,6,10,0,5,0,0,0,21,0.83,0,0,1,0,2,0,0,0,0,0,0,0,1,4,6.78,6.04
EPXMKTCO2H,144.13,UNKNOWN,N/A,6,8,0,4,0,0,0,18,0.67,0,0,0,0,1,1,0,1,0,0,0,0,0,3,8.05,7.9
IPEANO3,133.15,UNKNOWN,N/A,5,11,1,3,0,0,0,20,0.6,-2,0,0,0,0,0,0,0,0,1,0,0,0,1,3.79,-0.02
OCCOHCOH,90.08,UNKNOWN,N/A,3,6,0,3,0,0,0,12,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,5.2,6.29
TLFUOH,132.11,UNKNOWN,N/A,5,8,0,4,0,0,0,17,0.8,0,0,2,0,0,0,1,0,0,0,0,0,0,3,8.74,10.25
CHCL2PAN,189.94,UNKNOWN,N/A,2,1,1,5,2,0,0,11,2.5,3,0,0,0,0,0,0,0,0,0,1,0,0,3,4.27,0.07
C23O3MCO3H,176.12,UNKNOWN,N/A,6,8,0,6,0,0,0,20,1,0.67,0,0,0,1,0,1,0,0,0,0,1,0,3,7.32,6.37
ACCOMECHO,130.1,UNKNOWN,N/A,5,6,0,4,0,0,0,15,0.8,0.4,0,0,1,0,0,2,0,0,0,0,0,0,3,6.36,5.37
IPRACBCO2H,132.11,UNKNOWN,N/A,5,8,0,4,0,0,0,17,0.8,0,0,0,0,0,1,1,0,0,0,0,0,0,2,7.3,7.08
BIACET,86.09,UNKNOWN,N/A,4,6,0,2,0,0,0,12,0.5,-0.5,0,0,0,2,0,0,0,0,0,0,0,0,2,3.54,2.65
HCOCO3H,90.03,UNKNOWN,N/A,2,2,0,4,0,0,0,8,2,3,0,0,1,0,0,0,0,0,0,0,1,0,2,4.29,4.58
PBZQCO,140.09,UNKNOWN,N/A,6,4,0,4,0,0,0,14,0.67,0.67,0,1,0,3,0,0,0,0,0,0,0,0,4,8.84,8.91
CH3OOH,48.04,UNKNOWN,N/A,1,4,0,2,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.34,4.17
CH2CL2,84.93,UNKNOWN,N/A,1,2,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.85,1.35
IPRACBNO3,163.13,UNKNOWN,N/A,5,9,1,5,0,0,0,20,1,-0.8,0,0,0,0,0,1,0,0,1,0,0,0,2,5.76,2.91
C2H6,30.07,UNKNOWN,N/A,2,6,0,0,0,0,0,8,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,-1.32
C2H4,28.05,UNKNOWN,N/A,2,4,0,0,0,0,0,6,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,-0.7
C2H2,26.04,UNKNOWN,N/A,2,2,0,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0.84
C6CO2M2OH,146.14,UNKNOWN,N/A,6,10,0,4,0,0,0,20,0.67,-0.33,0,2,1,1,0,0,0,0,0,0,0,0,4,6.02,5.59
CO13C4OH,102.09,UNKNOWN,N/A,4,6,0,3,0,0,0,13,0.75,0,0,1,1,1,0,0,0,0,0,0,0,0,3,5.55,6.02
CBUT2ENE,56.11,UNKNOWN,N/A,4,8,0,0,0,0,0,12,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-0.84
DNOXYOL,212.16,UNKNOWN,N/A,8,8,2,5,0,0,0,23,0.63,-1,1,1,0,0,0,0,0,2,0,0,0,0,3,7.88,3.8
HO3C5OOH,120.15,UNKNOWN,N/A,5,12,0,3,0,0,0,20,0.6,-1.2,0,1,0,0,0,0,0,0,0,0,0,1,2,6.81,7.09
HO14CO2C4,104.1,UNKNOWN,N/A,4,8,0,3,0,0,0,15,0.75,-0.5,0,2,0,1,0,0,0,0,0,0,0,0,3,6.02,7.4
HO2C54OOH,120.15,UNKNOWN,N/A,5,12,0,3,0,0,0,20,0.6,-1.2,0,1,0,0,0,0,0,0,0,0,0,1,2,6.84,7.17
C41NO3,165.1,UNKNOWN,N/A,4,7,1,6,0,0,0,18,1.5,0,0,2,1,0,0,0,0,0,1,0,0,0,4,7.29,6.42
PPN,135.08,UNKNOWN,N/A,3,5,1,5,0,0,0,14,1.67,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.41,-0.06
HEX3ONDOOH,132.16,UNKNOWN,N/A,6,12,0,3,0,0,0,21,0.5,-1,0,0,0,1,0,0,0,0,0,0,0,1,2,6.96,6.45
TBUT2ENE,56.11,UNKNOWN,N/A,4,8,0,0,0,0,0,12,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,-0.84
CO36C9,156.22,UNKNOWN,N/A,9,16,0,2,0,0,0,27,0.22,-1.33,0,0,0,2,0,0,0,0,0,0,0,0,2,6.47,4.77
CHOOMCO3H,120.06,UNKNOWN,N/A,3,4,0,5,0,0,0,12,1.67,2,0,0,0,0,0,1,0,0,0,0,1,0,2,5.62,4.96
NC4DCO2H,145.07,UNKNOWN,N/A,4,3,1,5,0,0,0,13,1.25,0.5,0,0,1,0,1,0,0,1,0,0,0,0,3,7.67,6.75
CHOC4OHOOH,134.13,UNKNOWN,N/A,5,10,0,4,0,0,0,19,0.8,-0.4,0,1,1,0,0,0,0,0,0,0,0,1,3,7.79,8.58
EPXMALKT,128.13,UNKNOWN,N/A,6,8,0,3,0,0,0,17,0.5,-0.33,0,0,1,1,0,0,1,0,0,0,0,0,3,6.65,5.9
C6PAN16,191.14,UNKNOWN,N/A,6,9,1,6,0,0,0,22,1,-0.33,0,0,0,1,0,0,0,0,0,1,0,0,2,5.26,1.64
PGLYOX,100.12,UNKNOWN,N/A,5,8,0,2,0,0,0,15,0.4,-0.8,0,0,1,1,0,0,0,0,0,0,0,0,2,3.44,1.65
C6H5CH2OH,108.14,UNKNOWN,N/A,7,8,0,1,0,0,0,16,0.14,-0.86,1,1,0,0,0,0,0,0,0,0,0,0,1,5.91,4.96
C23O3EOH,146.14,UNKNOWN,N/A,6,10,0,4,0,0,0,20,0.67,-0.33,0,1,0,1,0,1,0,0,0,0,0,0,3,6.58,5.74
EPXDLCO3H,132.07,UNKNOWN,N/A,4,4,0,5,0,0,0,13,1.25,1.5,0,0,1,0,0,0,1,0,0,0,1,0,3,6.18,5.26
CHOOCHO,74.04,UNKNOWN,N/A,2,2,0,3,0,0,0,7,1.5,2,0,0,0,0,0,2,0,0,0,0,0,0,2,3.29,2.44
C813OH,190.19,UNKNOWN,N/A,8,14,0,5,0,0,0,27,0.63,-0.5,0,2,0,1,1,0,0,0,0,0,0,0,4,10.56,10.67
HOCO4C5OOH,134.13,UNKNOWN,N/A,5,10,0,4,0,0,0,19,0.8,-0.4,0,1,0,1,0,0,0,0,0,0,0,1,3,7.66,7.93
C53NO32OOH,165.14,UNKNOWN,N/A,5,11,1,5,0,0,0,22,1,-1.2,0,0,0,0,0,0,0,0,1,0,0,1,2,5.56,2.74
IPECNO3,133.15,UNKNOWN,N/A,5,11,1,3,0,0,0,20,0.6,-2,0,0,0,0,0,0,0,0,1,0,0,0,1,3.65,0.26
C8OHCO2PAN,261.19,UNKNOWN,N/A,9,11,1,8,0,0,0,29,0.89,0,0,1,1,1,0,0,0,0,0,1,0,0,4,7.71,2.49
C6HOCOOOH,148.16,UNKNOWN,N/A,6,12,0,4,0,0,0,22,0.67,-0.67,0,1,0,1,0,0,0,0,0,0,0,1,3,8.17,8.28
CO2C4CO2H,116.12,UNKNOWN,N/A,5,8,0,3,0,0,0,16,0.6,-0.4,0,0,0,1,1,0,0,0,0,0,0,0,2,7.43,8.26
CHOOCH2NO3,121.05,UNKNOWN,N/A,2,3,1,5,0,0,0,11,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,2,3.98,1.75
C720NO3,173.17,UNKNOWN,N/A,7,11,1,4,0,0,0,23,0.57,-1.14,0,1,0,0,0,0,0,0,1,0,0,0,2,7.36,4.85
H3C2C4CO3H,148.11,UNKNOWN,N/A,5,8,0,5,0,0,0,18,1,0.4,0,1,0,1,0,0,0,0,0,0,1,0,3,7.19,6.18
C4COMOHOOH,148.16,UNKNOWN,N/A,6,12,0,4,0,0,0,22,0.67,-0.67,0,1,0,1,0,0,0,0,0,0,0,1,3,7.93,7.92
C4CODBCO3H,130.1,UNKNOWN,N/A,5,6,0,4,0,0,0,15,0.8,0.4,0,0,1,0,0,0,0,0,0,0,1,0,2,5.17,3.22
ECO3PAN,219.11,UNKNOWN,N/A,6,5,1,8,0,0,0,20,1.33,1,0,0,0,3,0,0,0,0,0,1,0,0,4,5.5,-0.09
C61CO,130.14,UNKNOWN,N/A,6,10,0,3,0,0,0,19,0.5,-0.67,0,1,0,2,0,0,0,0,0,0,0,0,3,5.9,5.39
HEX3ONANO3,161.16,UNKNOWN,N/A,6,11,1,4,0,0,0,22,0.67,-1.33,0,0,0,1,0,0,0,0,1,0,0,0,2,6.03,2.98
CHOPRNO3,119.08,UNKNOWN,N/A,3,5,1,4,0,0,0,13,1.33,-0.67,0,0,1,0,0,0,0,0,1,0,0,0,2,4.14,1.9
HM22COCHO,130.14,UNKNOWN,N/A,6,10,0,3,0,0,0,19,0.5,-0.67,0,1,1,1,0,0,0,0,0,0,0,0,3,5.17,4.16
PENTACID,102.13,UNKNOWN,N/A,5,10,0,2,0,0,0,17,0.4,-1.2,0,0,0,0,1,0,0,0,0,0,0,0,1,5.1,4.53
MACROH,104.1,UNKNOWN,N/A,4,8,0,3,0,0,0,15,0.75,-0.5,0,2,1,0,0,0,0,0,0,0,0,0,3,5.17,5.62
ETHO2HNO3,123.06,UNKNOWN,N/A,2,5,1,5,0,0,0,13,2.5,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5.1,3.87
MXYOBPEROH,170.16,UNKNOWN,N/A,8,10,0,4,0,0,0,22,0.5,-0.25,0,1,0,1,0,0,0,0,0,0,0,1,3,8.49,8.03
TOL1OHNO2,153.14,UNKNOWN,N/A,7,7,1,3,0,0,0,18,0.43,-0.86,1,1,0,0,0,0,0,1,0,0,0,0,2,5.72,2.45
EOX2ETB2OH,106.12,UNKNOWN,N/A,4,10,0,3,0,0,0,17,0.75,-1,0,2,0,0,0,0,1,0,0,0,0,0,3,6.24,7.71
CH3OCH2OOH,78.07,UNKNOWN,N/A,2,6,0,3,0,0,0,11,1.5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4.63,5.23
HOIBUTCHO,102.13,UNKNOWN,N/A,5,10,0,2,0,0,0,17,0.4,-1.2,0,1,1,0,0,0,0,0,0,0,0,0,2,5.43,6.06
PEBOH,88.15,UNKNOWN,N/A,5,12,0,1,0,0,0,18,0.2,-2,0,1,0,0,0,0,0,0,0,0,0,0,1,3.98,3.17
C65OH,130.14,UNKNOWN,N/A,6,10,0,3,0,0,0,19,0.5,-0.67,0,1,1,1,0,0,0,0,0,0,0,0,3,5.9,5.53
C61NO3,177.16,UNKNOWN,N/A,6,11,1,5,0,0,0,23,0.83,-1,0,1,0,1,0,0,0,0,1,0,0,0,3,6.91,5.2
CLCOCLOOH,144.94,UNKNOWN,N/A,2,2,0,3,2,0,0,9,1.5,3,0,0,0,1,0,0,0,0,0,0,0,1,4,6.32,4.79
C89CO3H,186.21,UNKNOWN,N/A,9,14,0,4,0,0,0,27,0.44,-0.67,0,0,1,0,0,0,0,0,0,0,1,0,2,7.71,5.39
HO24C4CO3H,150.13,UNKNOWN,N/A,5,10,0,5,0,0,0,20,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,7.66,7.64
HO124C5,120.15,UNKNOWN,N/A,5,12,0,3,0,0,0,20,0.6,-1.2,0,3,0,0,0,0,0,0,0,0,0,0,3,7.12,8.55
C5NO3CO4OH,163.13,UNKNOWN,N/A,5,9,1,5,0,0,0,20,1,-0.8,0,1,0,1,0,0,0,0,1,0,0,0,3,7.08,5.36
MC3ODBCO3H,130.1,UNKNOWN,N/A,5,6,0,4,0,0,0,15,0.8,0.4,0,0,1,0,0,0,0,0,0,0,1,0,2,5.36,4.97
HO2C5OH,104.15,UNKNOWN,N/A,5,12,0,2,0,0,0,19,0.4,-1.6,0,2,0,0,0,0,0,0,0,0,0,0,2,6.09,7.06
HEX2ONBOOH,132.16,UNKNOWN,N/A,6,12,0,3,0,0,0,21,0.5,-1,0,0,0,1,0,0,0,0,0,0,0,1,2,6.19,5.48
PEBOOH,104.15,UNKNOWN,N/A,5,12,0,2,0,0,0,19,0.4,-1.6,0,0,0,0,0,0,0,0,0,0,0,1,1,4.94,3.76
HO2CO4C5,102.13,UNKNOWN,N/A,5,10,0,2,0,0,0,17,0.4,-1.2,0,1,0,1,0,0,0,0,0,0,0,0,2,5.17,5.34
HO1C6NO3,163.17,UNKNOWN,N/A,6,13,1,4,0,0,0,24,0.67,-1.67,0,1,0,0,0,0,0,0,1,0,0,0,2,6.44,4.27
C53OH2OOH,120.15,UNKNOWN,N/A,5,12,0,3,0,0,0,20,0.6,-1.2,0,1,0,0,0,0,0,0,0,0,0,1,2,6.45,6.31
IPRHOCO3H,120.1,UNKNOWN,N/A,4,8,0,4,0,0,0,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5.22,4.27
DIEKBOOH,118.13,UNKNOWN,N/A,5,10,0,3,0,0,0,18,0.6,-0.8,0,0,0,1,0,0,0,0,0,0,0,1,2,6.66,6.86
NONNO3,189.25,UNKNOWN,N/A,9,19,1,3,0,0,0,32,0.33,-2,0,0,0,0,0,0,0,0,1,0,0,0,1,5.46,-0.23
C64NO335CO,175.14,UNKNOWN,N/A,6,9,1,5,0,0,0,21,0.83,-0.67,0,0,0,2,0,0,0,0,1,0,0,0,3,5.63,2.28
HOACETEOOH,136.1,UNKNOWN,N/A,4,8,0,5,0,0,0,17,1.25,0.5,0,1,0,0,0,1,0,0,0,0,0,1,3,6.81,7.15
C83OOH,188.18,UNKNOWN,N/A,8,12,0,5,0,0,0,25,0.63,-0.25,0,0,0,3,0,0,0,0,0,0,0,1,4,7.08,4.13
C51NO3,163.13,UNKNOWN,N/A,5,9,1,5,0,0,0,20,1,-0.8,0,1,0,1,0,0,0,0,1,0,0,0,3,7.03,5.8
CH3COCO2H,88.06,UNKNOWN,N/A,3,4,0,3,0,0,0,10,1,0.67,0,0,0,1,1,0,0,0,0,0,0,0,2,4.76,4.65
C6CYTONOOH,158.11,UNKNOWN,N/A,6,6,0,5,0,0,0,17,0.83,0.67,0,0,0,3,0,0,0,0,0,0,0,1,4,10.51,10.79
BZFUOH,118.09,UNKNOWN,N/A,4,6,0,4,0,0,0,14,1,0.5,0,2,0,0,0,1,0,0,0,0,0,0,3,8.45,10.6
